,Title,imdbID,year,Poster,Genre
2670,Trees Lounge,tt0117958,1996,http://ia.media-imdb.com/images/M/MV5BNDM0NTQ2NTYwNl5BMl5BanBnXkFtZTcwMDc1NTk3OA@@._V1_SX300.jpg,"Comedy, Drama"
2671,Bloodsport 2,tt0112536,1996,http://ia.media-imdb.com/images/M/MV5BMTQ2Mzc4NzQxN15BMl5BanBnXkFtZTcwMDcxNjYyMQ@@._V1_SX300.jpg,"Action, Sport"
2672,Some Mother's Son,tt0117690,1996,http://ia.media-imdb.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_SX300.jpg,"Drama, History"
2673,American Buffalo,tt0115530,1996,http://ia.media-imdb.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_SX300.jpg,Drama
2674,Grace of My Heart,tt0116442,1996,http://ia.media-imdb.com/images/M/MV5BMTkxMzMxNzM2NF5BMl5BanBnXkFtZTYwMTY3NzU5._V1_SX300.jpg,"Comedy, Drama, Music"
2675,It's My Party,tt0113443,1996,http://ia.media-imdb.com/images/M/MV5BMTExNzA0MzAwMTdeQTJeQWpwZ15BbWU2MDE0OTU5OQ@@._V1_SX300.jpg,Drama
2676,Frankenstein: Through the Eyes of the Monster,tt0221190,1996,N/A,Drama
2677,Twelfth Night or What You Will,tt0117991,1996,http://ia.media-imdb.com/images/M/MV5BMjI5NDk2ODMwMl5BMl5BanBnXkFtZTcwNzM1MDEzMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
2678,Bottle Rocket,tt0115734,1996,http://ia.media-imdb.com/images/M/MV5BMTI2NDY4Mzc1Nl5BMl5BanBnXkFtZTcwNzUyNDk5MQ@@._V1_SX300.jpg,"Comedy, Crime, Drama"
2679,Boys,tt0115742,1996,http://ia.media-imdb.com/images/M/MV5BMjE2MzE3NTg1OF5BMl5BanBnXkFtZTcwOTg3ODUyMQ@@._V1_SX300.jpg,"Mystery, Drama, Romance"
2680,The Last Supper,tt0360736,1996,N/A,"Drama, Short"
2681,Bitter Sugar,tt0115600,1996,http://ia.media-imdb.com/images/M/MV5BMjAxNDI0ODM5MV5BMl5BanBnXkFtZTcwMTk1MzIyMQ@@._V1_SX300.jpg,"Drama, Romance"
2682,Jude,tt0116722,1996,http://ia.media-imdb.com/images/M/MV5BMTM0MTIyOTc1NF5BMl5BanBnXkFtZTYwMDI5NDg4._V1_SX300.jpg,"Drama, Romance"
2683,Mother Night,tt0117093,1996,http://ia.media-imdb.com/images/M/MV5BMjAzNTA1Mjk2OF5BMl5BanBnXkFtZTcwNjE1MTYyMQ@@._V1_SX300.jpg,"Drama, Romance, War"
2684,The Whole Wide World,tt0118163,1996,http://ia.media-imdb.com/images/M/MV5BMTIzMDUwODI1OF5BMl5BanBnXkFtZTcwMDY3MjAwMQ@@._V1_SX300.jpg,"Biography, Drama, Romance"
2685,Freeway,tt0116361,1996,http://ia.media-imdb.com/images/M/MV5BMTQ1MTEzMDU0N15BMl5BanBnXkFtZTcwNDI2MTc0MQ@@._V1_SX300.jpg,"Comedy, Crime, Drama"
2686,Carried Away,tt0115837,1996,http://ia.media-imdb.com/images/M/MV5BMjA2MzAxMjk5OF5BMl5BanBnXkFtZTcwMjY2MDkyMQ@@._V1_SX300.jpg,"Drama, Romance"
2687,Citizen Ruth,tt0115906,1996,http://ia.media-imdb.com/images/M/MV5BMTMyNTEzMTU3MV5BMl5BanBnXkFtZTYwMDgwMzM5._V1_SX300.jpg,"Comedy, Drama"
2688,Paradise Lost: The Child Murders at Robin Hood Hills,tt0117293,1996,http://ia.media-imdb.com/images/M/MV5BMTc1NjAyNzM2NF5BMl5BanBnXkFtZTcwNTg1NjY4Mw@@._V1_SX300.jpg,"Documentary, Crime, Mystery"
2689,Unhook the Stars,tt0118044,1996,http://ia.media-imdb.com/images/M/MV5BMTM5NjgxMDQwN15BMl5BanBnXkFtZTcwODk1NTgxMQ@@._V1_SX300.jpg,"Drama, Romance"
2690,Foxfire,tt0116353,1996,http://ia.media-imdb.com/images/M/MV5BMTI1ODEzNjA3MF5BMl5BanBnXkFtZTcwODYxNjYxMQ@@._V1_SX300.jpg,Drama
2691,Santa with Muscles,tt0117550,1996,http://ia.media-imdb.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg,"Family, Comedy"
2692,Getting Away with Murder,tt0116405,1996,http://ia.media-imdb.com/images/M/MV5BMTg5ODkwNzI4MV5BMl5BanBnXkFtZTcwMzg1OTUyMQ@@._V1_SX300.jpg,Comedy
2693,Infinity,tt0116635,1996,http://ia.media-imdb.com/images/M/MV5BMTQwNDQzMDI0Nl5BMl5BanBnXkFtZTcwMzc1OTIyMQ@@._V1_SX300.jpg,"Biography, Drama"
2694,Small Faces,tt0114474,1996,http://ia.media-imdb.com/images/M/MV5BMTM4NTMzODI3MV5BMl5BanBnXkFtZTcwMjIxNjIyMQ@@._V1_SX300.jpg,Drama
2695,A Perfect Candidate,tt0117320,1996,http://ia.media-imdb.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@._V1_SX300.jpg,Documentary
2696,Mad Dog Time,tt0116953,1996,http://ia.media-imdb.com/images/M/MV5BMTY3NzU0MDc5OV5BMl5BanBnXkFtZTcwNjgxMjA0MQ@@._V1_SX300.jpg,"Comedy, Crime, Drama"
2697,Ed's Next Move,tt0116167,1996,http://ia.media-imdb.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_SX300.jpg,"Romance, Comedy"
2698,The Secret Agent,tt0117582,1996,http://ia.media-imdb.com/images/M/MV5BMTI5MjIzODgyOV5BMl5BanBnXkFtZTcwNzY3MjIzMQ@@._V1_SX300.jpg,"Drama, Thriller"
2699,Losing Chase,tt0116920,1996,http://ia.media-imdb.com/images/M/MV5BMTMxMzQ5MDEyMl5BMl5BanBnXkFtZTcwMzI2NjkxMQ@@._V1_SX300.jpg,Drama
2700,Love Is All There Is,tt0116928,1996,http://ia.media-imdb.com/images/M/MV5BMjA1ODEyMTg3M15BMl5BanBnXkFtZTcwNzgzNzA2NA@@._V1_SX300.jpg,"Comedy, Romance"
2701,Curdled,tt0115994,1996,http://ia.media-imdb.com/images/M/MV5BMTg2MzE2NjUzN15BMl5BanBnXkFtZTcwMTEwMDQ0MQ@@._V1_SX300.jpg,"Comedy, Crime, Thriller"
2702,The War at Home,tt0118117,1996,http://ia.media-imdb.com/images/M/MV5BMTM2NjIyNzg4M15BMl5BanBnXkFtZTcwODA4MDEzMQ@@._V1_SX300.jpg,Drama
2703,Loaded,tt0368842,1996,N/A,"Action, Drama, Short"
2704,Man with a Plan,tt0113758,1996,http://ia.media-imdb.com/images/M/MV5BMTgyMDA4NjM5MV5BMl5BanBnXkFtZTcwMTc2NzIyMQ@@._V1_SX300.jpg,Comedy
2705,I'm Not Rappaport,tt0116601,1996,http://ia.media-imdb.com/images/M/MV5BMTc2MTczMjgzNF5BMl5BanBnXkFtZTcwNTg2MzYyMQ@@._V1_SX300.jpg,Comedy
2706,Normal Life,tt0117202,1996,http://ia.media-imdb.com/images/M/MV5BMTI0MTg5MjA2NV5BMl5BanBnXkFtZTcwODI4NTcyMQ@@._V1_SX300.jpg,"Biography, Crime, Drama"
2707,The Sunchaser,tt0117781,1996,http://ia.media-imdb.com/images/M/MV5BMjE4NjE2MzU1OF5BMl5BanBnXkFtZTcwNTg3NjUyMQ@@._V1_SX300.jpg,"Crime, Drama"
2708,Girlfriends,tt0164610,1996,N/A,N/A
2709,Breathing Room,tt0115754,1996,N/A,"Comedy, Romance"
2710,Tell the Truth and Run: George Seldes and the American Press,tt0117873,1996,http://ia.media-imdb.com/images/M/MV5BMjIwMTU2MjMyOV5BMl5BanBnXkFtZTgwNDc4ODk1MDE@._V1_SX300.jpg,"Documentary, Biography"
2711,Shopping Spree,tt0478082,1996,N/A,Game-Show
2712,The Shot,tt0117638,1996,http://ia.media-imdb.com/images/M/MV5BMTQ0MDgyMzY2MF5BMl5BanBnXkFtZTcwMDQyNTcxMQ@@._V1_SX300.jpg,Comedy
2713,Mercy,tt0425244,1996,N/A,"Drama, Short"
2714,American Strays,tt0115531,1996,http://ia.media-imdb.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1_SX300.jpg,"Action, Comedy"
2715,Titanic,tt0120338,1997,http://ia.media-imdb.com/images/M/MV5BMjExNzM0NDM0N15BMl5BanBnXkFtZTcwMzkxOTUwNw@@._V1_SX300.jpg,"Drama, Romance"
2716,Men in Black,tt0119654,1997,http://ia.media-imdb.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_SX300.jpg,"Comedy, Sci-Fi"
2717,The Lost World: Jurassic Park,tt0119567,1997,http://ia.media-imdb.com/images/M/MV5BMTYxNjY1NjE2OV5BMl5BanBnXkFtZTYwNzE0MDc4._V1_SX300.jpg,"Action, Adventure, Sci-Fi"
2718,Liar Liar,tt0119528,1997,http://ia.media-imdb.com/images/M/MV5BMjEzMzA3NzgwNF5BMl5BanBnXkFtZTcwNzQ4MDgyMQ@@._V1_SX300.jpg,"Comedy, Fantasy"
2719,Air Force One,tt0118571,1997,http://ia.media-imdb.com/images/M/MV5BMTg4NDM4NzA2N15BMl5BanBnXkFtZTcwOTA2NDU2MQ@@._V1_SX300.jpg,"Action, Adventure, Drama"
2720,As Good as It Gets,tt0119822,1997,http://ia.media-imdb.com/images/M/MV5BMTc0Nzc5MDEzN15BMl5BanBnXkFtZTcwMjc2NTEyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
2721,Good Will Hunting,tt0119217,1997,http://ia.media-imdb.com/images/M/MV5BMTk0NjY0Mzg5MF5BMl5BanBnXkFtZTcwNzM1OTM2MQ@@._V1_SX300.jpg,Drama
2722,My Best Friend's Wedding,tt0119738,1997,http://ia.media-imdb.com/images/M/MV5BNDI0ODY4NDQ1NV5BMl5BanBnXkFtZTcwMjcxNDIyMQ@@._V1_SX300.jpg,"Comedy, Romance"
2723,Tomorrow Never Dies,tt0120347,1997,http://ia.media-imdb.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_SX300.jpg,"Action, Adventure, Thriller"
2724,Face/Off,tt0119094,1997,http://ia.media-imdb.com/images/M/MV5BMTU4MjA5NTc2NV5BMl5BanBnXkFtZTgwOTI2Mzk5MDE@._V1_SX300.jpg,"Action, Crime, Sci-Fi"
2725,George of the Jungle,tt0119190,1997,http://ia.media-imdb.com/images/M/MV5BMTUxNjQ2NjA1OV5BMl5BanBnXkFtZTcwMDAyMTYyMQ@@._V1_SX300.jpg,"Action, Adventure, Comedy"
2726,Scream 2,tt0120082,1997,http://ia.media-imdb.com/images/M/MV5BMTk3MzM3MDQzNV5BMl5BanBnXkFtZTcwNDY0ODQ4NA@@._V1_SX300.jpg,"Horror, Mystery"
2727,Con Air,tt0118880,1997,http://ia.media-imdb.com/images/M/MV5BMTU1NzY2NjIzNV5BMl5BanBnXkFtZTgwMzE2Mzk5MDE@._V1_SX300.jpg,"Action, Crime, Thriller"
2728,Contact,tt0118884,1997,http://ia.media-imdb.com/images/M/MV5BMjEyMDQxMTMxMF5BMl5BanBnXkFtZTcwNTU0ODcyMg@@._V1_SX300.jpg,"Drama, Mystery, Sci-Fi"
2729,Hercules,tt0119282,1997,http://ia.media-imdb.com/images/M/MV5BMTI5NTI3OTAyOV5BMl5BanBnXkFtZTcwMTg3ODkxMQ@@._V1_SX300.jpg,"Animation, Adventure, Comedy"
2730,Flubber,tt0119137,1997,http://ia.media-imdb.com/images/M/MV5BMTIwODc4NzcyNF5BMl5BanBnXkFtZTYwMTY5OTY5._V1_SX300.jpg,"Comedy, Family, Sci-Fi"
2731,Conspiracy Theory,tt0118883,1997,http://ia.media-imdb.com/images/M/MV5BODc2NjI2MDQxOF5BMl5BanBnXkFtZTcwNTEyNTgyMQ@@._V1_SX300.jpg,"Action, Crime, Mystery"
2732,I Know What You Did Last Summer,tt0119345,1997,http://ia.media-imdb.com/images/M/MV5BMjA3NTA2NzgxMF5BMl5BanBnXkFtZTcwMzI2NDU2MQ@@._V1_SX300.jpg,"Horror, Mystery, Thriller"
2733,Dante's Peak,tt0118928,1997,http://ia.media-imdb.com/images/M/MV5BMTUxNDY3MjM3MF5BMl5BanBnXkFtZTcwOTI3NDMyMQ@@._V1_SX300.jpg,"Action, Adventure, Thriller"
2734,Anaconda,tt0118615,1997,http://ia.media-imdb.com/images/M/MV5BMTMzMTU5NjcxNl5BMl5BanBnXkFtZTcwMzE2NDU2MQ@@._V1_SX300.jpg,"Action, Adventure, Horror"
2735,L.A. Confidential,tt0119488,1997,http://ia.media-imdb.com/images/M/MV5BMjMzOTc2MDI3N15BMl5BanBnXkFtZTgwNTE4Njc3NjE@._V1_SX300.jpg,"Crime, Drama, Mystery"
2736,Men in Black,tt0119654,1997,http://ia.media-imdb.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_SX300.jpg,"Comedy, Sci-Fi"
2737,The Fifth Element,tt0119116,1997,http://ia.media-imdb.com/images/M/MV5BMTkzOTkwNTI4N15BMl5BanBnXkFtZTYwMDIzNzI5._V1_SX300.jpg,"Action, Adventure, Sci-Fi"
2738,The Saint,tt0120053,1997,http://ia.media-imdb.com/images/M/MV5BMTgwMzg0NTg2OF5BMl5BanBnXkFtZTcwMTc5ODAyMQ@@._V1_SX300.jpg,"Action, Adventure, Romance"
2739,The Devil's Advocate,tt0118971,1997,http://ia.media-imdb.com/images/M/MV5BMTcyMzI3NDM4Nl5BMl5BanBnXkFtZTcwMTUxOTYzNA@@._V1_SX300.jpg,"Drama, Mystery, Thriller"
2740,Kiss the Girls,tt0119468,1997,http://ia.media-imdb.com/images/M/MV5BMTc4MTkwNzI5M15BMl5BanBnXkFtZTYwNjk5NjU5._V1_SX300.jpg,"Crime, Drama, Mystery"
2741,Jungle 2 Jungle,tt0119432,1997,http://ia.media-imdb.com/images/M/MV5BMTU0NDk2ODUzMl5BMl5BanBnXkFtZTcwMTc1NjkyMQ@@._V1_SX300.jpg,"Comedy, Family"
2742,Anastasia,tt0118617,1997,http://ia.media-imdb.com/images/M/MV5BMTYwNTA4NzY1N15BMl5BanBnXkFtZTYwODE1NzM5._V1_SX300.jpg,"Animation, Adventure, Drama"
2743,The Jackal,tt0119395,1997,http://ia.media-imdb.com/images/M/MV5BMzcyMjk4NzUzMF5BMl5BanBnXkFtZTcwNjMzOTI1MQ@@._V1_SX300.jpg,"Action, Adventure, Crime"
2744,Spawn,tt0120177,1997,"http://ia.media-imdb.com/images/M/MV5BMTI3MDc1ODE5NV5BMl5BanBnXkFtZTcwNzk2NzAzMQ@@._V1._CR0,23,262,449_SX89_AL_.jpg_V1_SX300.jpg","Action, Horror"
2745,Starship Troopers,tt0120201,1997,http://ia.media-imdb.com/images/M/MV5BOTE3MDAyNTM4OF5BMl5BanBnXkFtZTcwMTcxNDI4OA@@._V1_SX300.jpg,"Action, Sci-Fi"
2746,Austin Powers: International Man of Mystery,tt0118655,1997,http://ia.media-imdb.com/images/M/MV5BOTY3NTI0MDM2MV5BMl5BanBnXkFtZTgwOTc0NzQxMTE@._V1_SX300.jpg,"Comedy, Sci-Fi"
2747,Breakdown,tt0118771,1997,http://ia.media-imdb.com/images/M/MV5BNzIxMjk0OTQxMV5BMl5BanBnXkFtZTYwNzg2Mjc4._V1_SX300.jpg,"Action, Crime, Drama"
2748,Absolute Power,tt0118548,1997,http://ia.media-imdb.com/images/M/MV5BMjA0NTYxMzY2NF5BMl5BanBnXkFtZTcwNTg5NjIyMQ@@._V1_SX300.jpg,"Action, Crime, Drama"
2749,Volcano,tt0120461,1997,http://ia.media-imdb.com/images/M/MV5BMTc1ODAxMTk5NV5BMl5BanBnXkFtZTYwNjU2ODA5._V1_SX300.jpg,"Action, Drama, Sci-Fi"
2750,Speed 2: Cruise Control,tt0120179,1997,http://ia.media-imdb.com/images/M/MV5BMTg5OTAzMDA4Ml5BMl5BanBnXkFtZTcwMTM1MzE1MQ@@._V1_SX300.jpg,"Action, Crime, Romance"
2751,The Game,tt0119174,1997,http://ia.media-imdb.com/images/M/MV5BMTkwMDkwNDIxNl5BMl5BanBnXkFtZTgwNzg0NzQxMTE@._V1_SX300.jpg,"Drama, Mystery, Thriller"
2752,G.I. Jane,tt0119173,1997,http://ia.media-imdb.com/images/M/MV5BMTUxNDY0ODY5MV5BMl5BanBnXkFtZTcwNjM5MzkxMQ@@._V1_SX300.jpg,"Action, Drama, War"
2753,Alien: Resurrection,tt0118583,1997,http://ia.media-imdb.com/images/M/MV5BMTc2MDIyMjc3N15BMl5BanBnXkFtZTcwNzQzODAwMQ@@._V1_SX300.jpg,"Action, Horror, Sci-Fi"
2754,The Full Monty,tt0119164,1997,http://ia.media-imdb.com/images/M/MV5BMTg2NDM5NTQzM15BMl5BanBnXkFtZTcwMzg0OTMyMQ@@._V1_SX300.jpg,"Comedy, Drama, Music"
2755,Bean,tt0118689,1997,http://ia.media-imdb.com/images/M/MV5BNjE2NTkzNjg1NV5BMl5BanBnXkFtZTgwNjEyNjQxMTE@._V1_SX300.jpg,"Comedy, Family"
2756,Cop Land,tt0118887,1997,http://ia.media-imdb.com/images/M/MV5BMjIxNTU4MzE0MV5BMl5BanBnXkFtZTcwNjE2MzU5Ng@@._V1_SX300.jpg,"Crime, Drama, Thriller"
2757,Nothing to Lose,tt0119807,1997,http://ia.media-imdb.com/images/M/MV5BMTI3NTExNzYzOV5BMl5BanBnXkFtZTcwMTg4ODAyMQ@@._V1_SX300.jpg,"Action, Adventure, Comedy"
2758,Amistad,tt0118607,1997,http://ia.media-imdb.com/images/M/MV5BOTY4NzgzMTU0Nl5BMl5BanBnXkFtZTgwNDYxNjcxMTE@._V1_SX300.jpg,"Drama, History"
2759,Soul Food,tt0120169,1997,http://ia.media-imdb.com/images/M/MV5BMTgzOTA5OTc0OF5BMl5BanBnXkFtZTYwNzkxNDA5._V1_SX300.jpg,"Comedy, Drama"
2760,Wag the Dog,tt0120885,1997,http://ia.media-imdb.com/images/M/MV5BMTk0NTEyNzEwMF5BMl5BanBnXkFtZTgwNjcwNTcxMTE@._V1_SX300.jpg,"Comedy, Drama"
2761,The Devil's Own,tt0118972,1997,http://ia.media-imdb.com/images/M/MV5BMTYzMDA1OTc4OF5BMl5BanBnXkFtZTgwODc2MzkyMTE@._V1_SX300.jpg,"Action, Crime, Drama"
2762,Donnie Brasco,tt0119008,1997,http://ia.media-imdb.com/images/M/MV5BNjYwMTI0NzUzOV5BMl5BanBnXkFtZTgwNjk3NjQxMTE@._V1_SX300.jpg,"Biography, Crime, Drama"
2763,The Peacemaker,tt0119874,1997,http://ia.media-imdb.com/images/M/MV5BMTc5ODE4NDU5M15BMl5BanBnXkFtZTcwNDg5MDAyMQ@@._V1_SX300.jpg,"Action, Thriller"
2764,Private Parts,tt0119951,1997,http://ia.media-imdb.com/images/M/MV5BMTgyODc5NDAyNF5BMl5BanBnXkFtZTYwMjQyMzM5._V1_SX300.jpg,"Biography, Comedy, Drama"
2765,Money Talks,tt0119695,1997,http://ia.media-imdb.com/images/M/MV5BMTIzNzU5Mzk1OV5BMl5BanBnXkFtZTcwMjIyMTIyMQ@@._V1_SX300.jpg,"Action, Comedy, Crime"
2766,Jackie Brown,tt0119396,1997,http://ia.media-imdb.com/images/M/MV5BMzMxMzYzMDUyNV5BMl5BanBnXkFtZTgwMjI2Mzk5MDE@._V1_SX300.jpg,"Crime, Drama, Thriller"
2767,Seven Years in Tibet,tt0120102,1997,http://ia.media-imdb.com/images/M/MV5BMjExMTcyMTI2NF5BMl5BanBnXkFtZTYwNDUxMTI5._V1_SX300.jpg,"Adventure, Biography, Drama"
2768,Vegas Vacation,tt0120434,1997,http://ia.media-imdb.com/images/M/MV5BMTI0NTgxMTA2MF5BMl5BanBnXkFtZTcwNTE1MTEyMQ@@._V1_SX300.jpg,Comedy
2769,Mortal Kombat: Annihilation,tt0119707,1997,http://ia.media-imdb.com/images/M/MV5BMTI2OTYyNDk2N15BMl5BanBnXkFtZTcwMjczNTcxMQ@@._V1_SX300.jpg,"Action, Adventure, Fantasy"
2770,Selena,tt0120094,1997,http://ia.media-imdb.com/images/M/MV5BODQ1MTE4ODU2Ml5BMl5BanBnXkFtZTcwNzI4OTQ1MQ@@._V1_SX300.jpg,"Biography, Drama, Music"
2771,Addicted to Love,tt0118556,1997,http://ia.media-imdb.com/images/M/MV5BMTU5MjA3ODA3MV5BMl5BanBnXkFtZTcwNTgyNTUyMQ@@._V1_SX300.jpg,"Comedy, Romance"
2772,The Relic,tt0120004,1997,http://ia.media-imdb.com/images/M/MV5BMTQzMjA3NTU3M15BMl5BanBnXkFtZTcwMDMxNzcyMQ@@._V1_SX300.jpg,"Horror, Mystery, Sci-Fi"
2773,Metro,tt0119664,1997,http://ia.media-imdb.com/images/M/MV5BMTI4OTIxMDg3N15BMl5BanBnXkFtZTcwNDU4ODgxMQ@@._V1_SX300.jpg,"Action, Comedy, Crime"
2774,For Richer or Poorer,tt0119142,1997,http://ia.media-imdb.com/images/M/MV5BMTk4MzQ4ODM3OV5BMl5BanBnXkFtZTYwMjcwNzg4._V1_SX300.jpg,Comedy
2775,Beverly Hills Ninja,tt0118708,1997,http://ia.media-imdb.com/images/M/MV5BMTc2OTc3NDY4MV5BMl5BanBnXkFtZTcwODg5MTAzMQ@@._V1_SX300.jpg,"Action, Comedy"
2776,Picture Perfect,tt0119896,1997,http://ia.media-imdb.com/images/M/MV5BMTM3MDQ4NTE2NV5BMl5BanBnXkFtZTcwMzM4MTU1MQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
2777,Home Alone 3,tt0119303,1997,http://ia.media-imdb.com/images/M/MV5BOTAxODU4NjAxN15BMl5BanBnXkFtZTcwOTg4MjU1MQ@@._V1_SX300.jpg,"Comedy, Crime, Family"
2778,Fools Rush In,tt0119141,1997,http://ia.media-imdb.com/images/M/MV5BMTk0NDQyODM3MF5BMl5BanBnXkFtZTcwMjc1NTkxMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
2779,Romy and Michele's High School Reunion,tt0120032,1997,http://ia.media-imdb.com/images/M/MV5BMTQyOTE0NjYxNV5BMl5BanBnXkFtZTgwMDA2Mzc2MDE@._V1_SX300.jpg,Comedy
2780,Out to Sea,tt0119848,1997,http://ia.media-imdb.com/images/M/MV5BMTk0MTk0OTU3Ml5BMl5BanBnXkFtZTcwOTYyMjYyMQ@@._V1_SX300.jpg,"Comedy, Romance"
2781,Father's Day,tt1804538,1997,N/A,"Documentary, Short"
2782,Grosse Pointe Blank,tt0119229,1997,http://ia.media-imdb.com/images/M/MV5BMjA5MzMwMjE4OV5BMl5BanBnXkFtZTgwMTcwNTcxMTE@._V1_SX300.jpg,"Action, Comedy, Crime"
2783,The Edge,tt0119051,1997,http://ia.media-imdb.com/images/M/MV5BMTMyMDA1MDY2MF5BMl5BanBnXkFtZTYwODYxOTg4._V1_SX300.jpg,"Action, Adventure, Drama"
2784,Event Horizon,tt0119081,1997,http://ia.media-imdb.com/images/M/MV5BMTYxNzY0MjczNV5BMl5BanBnXkFtZTgwOTIxNzQxMTE@._V1_SX300.jpg,"Horror, Sci-Fi"
2785,An American Werewolf in Paris,tt0118604,1997,http://ia.media-imdb.com/images/M/MV5BMTMyMTg2MjI0Ml5BMl5BanBnXkFtZTYwNjc5ODc4._V1_SX300.jpg,"Comedy, Fantasy, Horror"
2786,Boogie Nights,tt0118749,1997,http://ia.media-imdb.com/images/M/MV5BMjMzNzkwNjEyOF5BMl5BanBnXkFtZTgwOTY3Njc3NjE@._V1_SX300.jpg,Drama
2787,Murder at 1600,tt0119731,1997,http://ia.media-imdb.com/images/M/MV5BMTM1ODY4ODUwOV5BMl5BanBnXkFtZTcwNTc0MjUyMQ@@._V1_SX300.jpg,"Action, Crime, Drama"
2788,Mimic,tt0119675,1997,http://ia.media-imdb.com/images/M/MV5BMTg1MjUwMTg3OV5BMl5BanBnXkFtZTgwNzA2NDkyMTE@._V1_SX300.jpg,"Horror, Sci-Fi"
2789,Midnight in the Garden of Good and Evil,tt0119668,1997,http://ia.media-imdb.com/images/M/MV5BMjA2ODcyODM3NF5BMl5BanBnXkFtZTcwMzg2OTk0OQ@@._V1_SX300.jpg,"Crime, Drama, Mystery"
2790,Good Burger,tt0119215,1997,http://ia.media-imdb.com/images/M/MV5BMTkwNDYxNTUzM15BMl5BanBnXkFtZTcwMzY5NzAyMQ@@._V1_SX300.jpg,Comedy
2791,Hoodlum,tt0119311,1997,http://ia.media-imdb.com/images/M/MV5BMjA3OTQ0NjM0M15BMl5BanBnXkFtZTcwNTMzNjIyMQ@@._V1_SX300.jpg,"Crime, Drama"
2792,Air Bud,tt0118570,1997,http://ia.media-imdb.com/images/M/MV5BMTg0NzYzNDE4M15BMl5BanBnXkFtZTcwNTg4NzQzMQ@@._V1_SX300.jpg,"Comedy, Drama, Family"
2793,Red Corner,tt0119994,1997,http://ia.media-imdb.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@._V1_SX300.jpg,"Crime, Drama, Thriller"
2794,Mr. Magoo,tt0119718,1997,http://ia.media-imdb.com/images/M/MV5BMjA5OTAxODcyOF5BMl5BanBnXkFtZTcwMzA0MzQyMQ@@._V1_SX300.jpg,"Adventure, Comedy, Family"
2795,Booty Call,tt0118750,1997,http://ia.media-imdb.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_SX300.jpg,"Comedy, Romance"
2796,The Apostle,tt0118632,1997,http://ia.media-imdb.com/images/M/MV5BMjA1NzUyMTg0OF5BMl5BanBnXkFtZTcwMzY1NTUyMQ@@._V1_SX300.jpg,Drama
2797,Gone Fishin',tt0119214,1997,http://ia.media-imdb.com/images/M/MV5BMTk0NDI0OTc4M15BMl5BanBnXkFtZTcwMzYxNjUyMQ@@._V1_SX300.jpg,"Comedy, Crime"
2798,That Darn Cat,tt0120317,1997,http://ia.media-imdb.com/images/M/MV5BMTc5MDc0ODUxN15BMl5BanBnXkFtZTcwNzE4MTYyMQ@@._V1_SX300.jpg,"Action, Comedy, Family"
2799,The Postman,tt0119925,1997,http://ia.media-imdb.com/images/M/MV5BMTAzNzg0OTE5NjheQTJeQWpwZ15BbWU3MDc1MDEwMjE@._V1_SX300.jpg,"Action, Adventure, Drama"
2800,That Old Feeling,tt0120318,1997,http://ia.media-imdb.com/images/M/MV5BOTAyNDA0MDY0OF5BMl5BanBnXkFtZTcwMzUxNTIyMQ@@._V1_SX300.jpg,"Comedy, Romance"
2801,Fire Down Below,tt0119123,1997,http://ia.media-imdb.com/images/M/MV5BMjA2MTQxMzMxM15BMl5BanBnXkFtZTcwMDAxMDAyMQ@@._V1_SX300.jpg,"Action, Drama, Thriller"
2802,Wishmaster,tt0120524,1997,http://ia.media-imdb.com/images/M/MV5BMTM3NzgwNDAwNl5BMl5BanBnXkFtZTcwNzMwOTAyMQ@@._V1_SX300.jpg,"Fantasy, Horror"
2803,Eve's Bayou,tt0119080,1997,http://ia.media-imdb.com/images/M/MV5BMTg4ODA3OTMyNV5BMl5BanBnXkFtZTcwMDczNzcxMQ@@._V1_SX300.jpg,Drama
